,mRNA_name,mRNA_score,mRNA_label
5277,GPBP1L1,0.9995778203010559,0.0
5278,DDX56,0.9995777010917664,0.0
5279,PSIP1,0.9995777010917664,0.0
5280,ZBED2,0.9995777010917664,0.0
5281,RIMS4,0.9995775818824768,0.0
5282,MGMT,0.9995775818824768,0.0
5283,UBN1,0.9995775818824768,0.0
5284,CYFIP1,0.9995775818824768,0.0
5285,KAT14,0.9995774626731873,0.0
5286,RBM6,0.9995774626731873,0.0
5287,ENPP7,0.9995774626731873,0.0
5288,CA4,0.9995774626731873,0.0
5289,MAP9,0.9995773434638977,0.0
5290,RTN3,0.9995773434638977,0.0
5291,RPSA,0.9995772242546082,0.0
5292,EPHB1,0.9995772242546082,0.0
5293,RGMA,0.9995772242546082,0.0
5294,MYT1,0.9995771050453186,0.0
5295,FKBP1A,0.9995771050453186,0.0
5296,ZNF687,0.9995771050453186,0.0
5297,ATP6V1C1,0.9995771050453186,0.0
5298,HAMP,0.9995771050453186,0.0
5299,HABP4,0.999576985836029,0.0
5300,SULT1A2,0.999576985836029,0.0
5301,OCLN,0.9995768666267395,1.0
5302,MYL3,0.9995768666267395,0.0
5303,ABO,0.9995768666267395,0.0
5304,SPIN1,0.99957674741745,0.0
5305,MUC22,0.99957674741745,0.0
5306,CCM2L,0.99957674741745,0.0
5307,SNRPF,0.99957674741745,0.0
5308,PSMD13,0.99957674741745,0.0
5309,ISL1,0.99957674741745,0.0
5310,ABHD15,0.9995766282081604,0.0
5311,LRRC34,0.9995766282081604,0.0
5312,MOB1B,0.9995766282081604,0.0
5313,SOWAHC,0.9995766282081604,0.0
5314,CCDC124,0.9995766282081604,0.0
5315,DUS2,0.9995766282081604,0.0
5316,TNNI1,0.9995765089988708,0.0
5317,COPRS,0.9995765089988708,0.0
5318,NPR2,0.9995765089988708,0.0
5319,ATRNL1,0.9995765089988708,0.0
5320,DIS3,0.9995763897895813,0.0
5321,BTRC,0.9995763897895813,0.0
5322,ZNF75D,0.9995762705802917,0.0
5323,FUCA1,0.9995762705802917,0.0
5324,UBE2B,0.9995761513710022,0.0
5325,SLC12A2,0.9995761513710022,0.0
5326,ATG5,0.9995761513710022,0.0
5327,VIPR1,0.9995760321617126,0.0
5328,ZNF280C,0.9995760321617126,0.0
5329,SRPX,0.9995760321617126,0.0
5330,LETM2,0.9995760321617126,0.0
5331,HOXD10,0.9995760321617126,0.0
5332,GOLGA8M,0.9995759129524231,0.0
5333,WBP2,0.9995759129524231,0.0
5334,LIN54,0.9995759129524231,1.0
5335,HMGN2,0.9995759129524231,0.0
5336,ECHDC3,0.9995757937431335,0.0
5337,ZBTB8OS,0.9995757937431335,0.0
5338,ILKAP,0.9995757937431335,0.0
5339,SEC23IP,0.9995757937431335,0.0
5340,NFE2L2,0.9995757937431335,0.0
5341,TDRD3,0.9995757937431335,0.0
5342,MICAL2,0.9995757937431335,0.0
5343,TNR,0.999575674533844,0.0
5344,ASXL2,0.999575674533844,0.0
5345,STRN,0.999575674533844,0.0
5346,HBP1,0.999575674533844,0.0
5347,RAD9B,0.9995755553245544,0.0
5348,EID1,0.9995755553245544,0.0
5349,BPGM,0.9995755553245544,0.0
5350,SLC39A1,0.9995754361152649,0.0
5351,ZNF45,0.9995754361152649,0.0
5352,CEP41,0.9995754361152649,0.0
5353,AGGF1,0.9995751976966858,0.0
5354,GPR150,0.9995751976966858,0.0
5355,SETD2,0.9995751976966858,0.0
5356,KCNH5,0.9995751976966858,0.0
5357,FAM160A2,0.9995751976966858,0.0
5358,SCN9A,0.9995751976966858,0.0
5359,ACSL6,0.9995751976966858,1.0
5360,REP15,0.9995751976966858,0.0
5361,SMAP2,0.9995750784873962,0.0
5362,PCDH12,0.9995750784873962,0.0
5363,SEC14L3,0.9995750784873962,0.0
5364,LGR6,0.9995750784873962,0.0
5365,CCSER2,0.9995749592781067,1.0
5366,PAPPA,0.9995749592781067,0.0
5367,ITIH1,0.9995749592781067,0.0
5368,HINT1,0.9995748400688171,0.0
5369,USP6NL,0.9995748400688171,0.0
5370,IL17REL,0.9995748400688171,0.0
5371,TSLP,0.9995747208595276,1.0
5372,HMGXB3,0.9995747208595276,0.0
5373,CCDC115,0.999574601650238,1.0
5374,ZHX1,0.999574601650238,0.0
5375,SMG6,0.999574601650238,0.0
5376,FRAT2,0.9995744824409485,1.0
5377,SLC40A1,0.9995744824409485,0.0
5378,VKORC1L1,0.9995744824409485,0.0
5379,CPXM2,0.9995744824409485,0.0
5380,DOCK5,0.9995743632316589,0.0
5381,GID4,0.9995742440223694,0.0
5382,ACSF2,0.9995742440223694,0.0
5383,SPIDR,0.9995742440223694,0.0
5384,GRIP2,0.9995741248130798,0.0
5385,MT1B,0.9995741248130798,0.0
5386,RSPO3,0.9995741248130798,0.0
5387,ZNF100,0.9995741248130798,0.0
5388,TCEA1,0.9995741248130798,1.0
5389,SNTB1,0.9995741248130798,0.0
5390,AQP10,0.9995741248130798,0.0
5391,CASR,0.9995741248130798,0.0
5392,RPL27,0.9995740056037903,0.0
5393,AOC3,0.9995737671852112,0.0
5394,SH2D1B,0.9995737671852112,0.0
5395,UBE3C,0.9995737671852112,0.0
5396,FAM207A,0.9995737671852112,0.0
5397,SLC22A17,0.9995737671852112,0.0
5398,CRISPLD1,0.9995737671852112,0.0
5399,PAX1,0.9995736479759216,0.0
5400,GRINA,0.9995736479759216,0.0
5401,HSPA13,0.9995736479759216,0.0
5402,MAEA,0.9995736479759216,0.0
5403,TSEN15,0.9995736479759216,0.0
5404,DIPK1B,0.9995736479759216,0.0
5405,PCTP,0.9995735287666321,0.0
5406,TRAPPC2,0.9995735287666321,0.0
5407,GTF2H5,0.9995735287666321,0.0
5408,HNRNPH2,0.9995734095573425,0.0
5409,ZNF337,0.9995734095573425,0.0
5410,INO80D,0.9995734095573425,0.0
5411,SENP3,0.9995734095573425,0.0
5412,XRN2,0.9995734095573425,0.0
5413,PKM,0.9995734095573425,0.0
5414,SLC25A5,0.999573290348053,0.0
5415,SLC5A11,0.999573290348053,0.0
5416,APBA3,0.999573290348053,0.0
5417,BRCC3,0.999573290348053,0.0
5418,XPR1,0.999573290348053,1.0
5419,RNF122,0.9995731711387634,0.0
5420,COX7A1,0.9995731711387634,0.0
5421,SSH2,0.9995730519294739,0.0
5422,OR8U1,0.9995729327201843,0.0
5423,ZNF135,0.9995729327201843,0.0
5424,CCDC89,0.9995728135108948,0.0
5425,NUP58,0.9995728135108948,0.0
5426,SUCO,0.9995728135108948,0.0
5427,C22orf15,0.9995726943016052,0.0
5428,HK1,0.9995726943016052,0.0
5429,SRGAP1,0.9995725750923157,0.0
5430,CSRNP3,0.9995725750923157,0.0
5431,MTARC1,0.9995723366737366,0.0
5432,LIPI,0.9995723366737366,0.0
5433,SMR3A,0.9995723366737366,0.0
5434,HSPG2,0.9995723366737366,0.0
5435,ERI3,0.999572217464447,0.0
5436,ADRA2C,0.999572217464447,0.0
5437,CD79B,0.999572217464447,0.0
5438,SPRED2,0.999572217464447,0.0
5439,YY1,0.999572217464447,0.0
5440,GOLGA5,0.999572217464447,0.0
5441,STXBP5,0.9995719790458679,0.0
5442,MLEC,0.9995719790458679,0.0
5443,SHE,0.9995719790458679,0.0
5444,NAAA,0.9995719790458679,0.0
5445,CAPN3,0.9995719790458679,0.0
5446,SYNJ1,0.9995718598365784,0.0
5447,LNPK,0.9995718598365784,0.0
5448,IMPDH2,0.9995718598365784,0.0
5449,RNF11,0.9995717406272888,0.0
5450,LDOC1,0.9995717406272888,0.0
5451,CCIN,0.9995717406272888,0.0
5452,CCDC74B,0.9995717406272888,0.0
5453,SRI,0.9995717406272888,0.0
5454,IRGQ,0.9995717406272888,0.0
5455,TULP4,0.9995716214179993,0.0
5456,TSC1,0.9995715022087097,0.0
5457,SIRPA,0.9995713829994202,0.0
5458,LGALS9B,0.9995713829994202,0.0
5459,RSL1D1,0.9995713829994202,0.0
5460,GRB2,0.9995713829994202,0.0
5461,ZNF107,0.9995713829994202,0.0
5462,CBFB,0.9995713829994202,0.0
5463,CHRNA10,0.9995712637901306,0.0
5464,GCSH,0.9995712637901306,0.0
5465,SUZ12,0.9995712637901306,0.0
5466,TDRD6,0.9995712637901306,0.0
5467,RCAN1,0.9995712637901306,0.0
5468,TRIM44,0.9995712637901306,0.0
5469,HYKK,0.9995712637901306,0.0
5470,KATNAL2,0.9995711445808411,0.0
5471,CCDC170,0.9995711445808411,0.0
5472,SYDE2,0.9995711445808411,0.0
5473,RAB6A,0.9995710253715515,0.0
5474,KIDINS220,0.9995710253715515,0.0
5475,ANKFY1,0.9995710253715515,0.0
5476,ELAC2,0.9995710253715515,0.0
5477,GDNF,0.9995710253715515,0.0
5478,FAM95C,0.999570906162262,0.0
5479,BRMS1L,0.999570906162262,0.0
5480,COPZ2,0.999570906162262,0.0
5481,CHIC2,0.9995707869529724,0.0
5482,MRPS6,0.9995707869529724,0.0
5483,CPSF2,0.9995707869529724,0.0
5484,FAM184A,0.9995707869529724,0.0
5485,SMAP1,0.9995707869529724,0.0
5486,CMTM5,0.9995706677436829,0.0
5487,DCP1B,0.9995705485343933,0.0
5488,TRIM55,0.9995705485343933,0.0
5489,GUCA2A,0.9995705485343933,0.0
5490,SCRN1,0.9995705485343933,0.0
5491,THOC2,0.9995705485343933,0.0
5492,FOXL2,0.9995705485343933,0.0
5493,DGKD,0.9995704293251038,0.0
5494,EEFSEC,0.9995704293251038,0.0
5495,PUS7,0.9995704293251038,0.0
5496,AHSA1,0.9995701909065247,0.0
5497,CUL1,0.9995701909065247,0.0
5498,CCDC142,0.9995700716972351,0.0
5499,ILF3,0.9995700716972351,0.0
5500,KCNK6,0.9995700716972351,0.0
5501,MYCBPAP,0.9995700716972351,0.0
5502,GPR89B,0.9995699524879456,0.0
5503,ARFGEF2,0.9995699524879456,0.0
5504,ERAL1,0.999569833278656,0.0
5505,GBA,0.999569833278656,0.0
5506,RNF34,0.999569833278656,0.0
5507,AKTIP,0.999569833278656,0.0
5508,GLRX,0.9995697140693665,0.0
5509,LRIG2,0.9995697140693665,0.0
5510,ARL6,0.9995695948600769,0.0
5511,CCDC71,0.9995695948600769,0.0
5512,ARGFX,0.9995695948600769,0.0
5513,FGD5,0.9995694756507874,0.0
5514,LAMTOR1,0.9995694756507874,0.0
5515,RAI1,0.9995694756507874,0.0
5516,PI16,0.9995694756507874,0.0
5517,DAB1,0.9995694756507874,0.0
5518,LRRC66,0.9995694756507874,0.0
5519,SFT2D1,0.9995693564414978,0.0
5520,MRGPRF,0.9995693564414978,0.0
5521,NANS,0.9995693564414978,0.0
5522,SPRING1,0.9995692372322083,0.0
5523,CLOCK,0.9995692372322083,0.0
5524,BDKRB1,0.9995691180229187,0.0
5525,LCT,0.9995691180229187,0.0
5526,SLCO5A1,0.9995689988136292,0.0
5527,PAPOLG,0.9995689988136292,1.0
5528,SLC6A18,0.9995688796043396,0.0
5529,INIP,0.9995688796043396,0.0
5530,PEPD,0.9995688796043396,0.0
5531,KMT2C,0.9995688796043396,0.0
5532,DDO,0.99956876039505,0.0
5533,WNT3,0.99956876039505,0.0
5534,TCTEX1D4,0.999568521976471,0.0
5535,TRA2A,0.999568521976471,0.0
5536,C10orf71,0.999568521976471,0.0
5537,RAB6C,0.999568521976471,0.0
5538,PCDH1,0.9995684027671814,0.0
5539,LAMA4,0.9995684027671814,0.0
5540,ELP1,0.9995684027671814,0.0
5541,EEF1AKMT3,0.9995682835578918,0.0
5542,PVR,0.9995682835578918,0.0
5543,HECTD1,0.9995682835578918,0.0
5544,ZG16B,0.9995681643486023,0.0
5545,TUSC3,0.9995681643486023,0.0
5546,C6orf62,0.9995681643486023,0.0
5547,PDZD3,0.9995680451393127,0.0
5548,NGFR,0.9995680451393127,0.0
5549,BRI3,0.9995680451393127,0.0
5550,HCN1,0.9995680451393127,0.0
5551,TREML4,0.9995680451393127,0.0
5552,RFFL,0.9995680451393127,0.0
5553,TSPAN9,0.9995679259300232,0.0
5554,PHF21A,0.9995679259300232,0.0
5555,MROH1,0.9995679259300232,0.0
5556,BAG6,0.9995678067207336,0.0
5557,HPS3,0.9995678067207336,1.0
5558,KMT2E,0.9995678067207336,0.0
5559,NBN,0.9995676875114441,0.0
5560,PLAAT2,0.9995676875114441,0.0
5561,PDIA6,0.9995676875114441,0.0
5562,CELA3B,0.9995676875114441,0.0
5563,RPP14,0.9995676875114441,0.0
5564,AKT2,0.9995676875114441,0.0
5565,PDPK1,0.9995676875114441,0.0
5566,LTBP4,0.9995675683021545,0.0
5567,CNBP,0.9995675683021545,0.0
5568,ARL6IP1,0.999567449092865,0.0
5569,BRF2,0.999567449092865,0.0
5570,MXI1,0.999567449092865,0.0
5571,TAF3,0.999567449092865,0.0
5572,EMC1,0.999567449092865,0.0
5573,C5orf15,0.9995673298835754,0.0
5574,EMC2,0.9995673298835754,0.0
5575,MIOX,0.9995673298835754,0.0
5576,MEI4,0.9995673298835754,0.0
5577,LYRM7,0.9995673298835754,0.0
5578,CLMP,0.9995673298835754,0.0
5579,SH3BGRL,0.9995672106742859,0.0
5580,MTRNR2L8,0.9995672106742859,0.0
5581,FTCD,0.9995672106742859,0.0
5582,KRT84,0.9995672106742859,0.0
5583,ADAMTSL4,0.9995672106742859,0.0
5584,SMPD1,0.9995670914649963,0.0
5585,CMTM1,0.9995670914649963,0.0
5586,FBXO28,0.9995670914649963,0.0
5587,ADAMTSL5,0.9995669722557068,0.0
5588,MYO1B,0.9995669722557068,0.0
5589,CCDC114,0.9995669722557068,0.0
5590,INSRR,0.9995668530464172,0.0
5591,YIPF3,0.9995668530464172,0.0
5592,PIK3AP1,0.9995668530464172,0.0
5593,FAM168B,0.9995667338371277,0.0
5594,TMEM263,0.9995667338371277,0.0
5595,EBF3,0.9995667338371277,0.0
5596,ITGB1BP2,0.9995666146278381,0.0
5597,ZHX3,0.9995666146278381,0.0
5598,C4orf54,0.9995666146278381,0.0
5599,BICRA,0.9995664954185486,0.0
5600,SEC24A,0.9995664954185486,0.0
5601,ADRB1,0.999566376209259,0.0
5602,CAMSAP1,0.999566376209259,0.0
5603,TMED1,0.999566376209259,0.0
5604,PRICKLE1,0.999566376209259,0.0
5605,IRF4,0.9995662569999695,0.0
5606,CD52,0.9995662569999695,0.0
5607,CARF,0.9995662569999695,0.0
5608,TCTEX1D1,0.9995662569999695,0.0
5609,SSR1,0.9995661377906799,0.0
5610,FBXL18,0.9995661377906799,0.0
5611,SMURF1,0.9995661377906799,0.0
5612,POMZP3,0.9995660185813904,0.0
5613,ZNF366,0.9995660185813904,0.0
5614,UCK1,0.9995660185813904,0.0
5615,TPSG1,0.9995658993721008,0.0
5616,FAM53C,0.9995657801628113,0.0
5617,GIMAP1,0.9995657801628113,0.0
5618,DZIP3,0.9995657801628113,0.0
5619,IL36RN,0.9995657801628113,0.0
5620,LARS2,0.9995657801628113,0.0
5621,CCDC141,0.9995656609535217,0.0
5622,ZDHHC15,0.9995656609535217,0.0
5623,PLCXD2,0.9995656609535217,1.0
5624,PITPNA,0.9995656609535217,0.0
5625,HS6ST3,0.9995656609535217,0.0
5626,IFT57,0.9995656609535217,1.0
5627,TREH,0.9995656609535217,0.0
5628,RASL11B,0.9995655417442322,0.0
5629,AGBL1,0.9995655417442322,0.0
5630,ENPP6,0.9995655417442322,0.0
5631,CAPSL,0.9995655417442322,0.0
5632,GPT,0.9995655417442322,0.0
5633,DUSP8,0.9995654225349426,0.0
5634,RPL18A,0.9995653033256531,0.0
5635,FBXO31,0.9995653033256531,0.0
5636,BSND,0.9995651841163635,0.0
5637,SUCLA2,0.9995651841163635,0.0
5638,SAP30BP,0.9995651841163635,0.0
5639,B2M,0.9995651841163635,1.0
5640,PLAC9,0.9995651841163635,0.0
5641,SLC9A6,0.999565064907074,0.0
5642,PANK1,0.9995649456977844,0.0
5643,TASOR2,0.9995649456977844,0.0
5644,BAD,0.9995649456977844,0.0
5645,ZNF597,0.9995649456977844,0.0
5646,KCNMB4,0.9995648264884949,0.0
5647,SMIM8,0.9995648264884949,0.0
5648,RND1,0.9995647072792053,0.0
5649,THBS2,0.9995647072792053,0.0
5650,TC2N,0.9995647072792053,0.0
5651,ZBTB43,0.9995645880699158,0.0
5652,PLXND1,0.9995645880699158,0.0
5653,MCPH1,0.9995644688606262,0.0
5654,UBR4,0.9995644688606262,0.0
5655,TRNP1,0.9995644688606262,0.0
5656,NPR1,0.9995643496513367,0.0
5657,LNX1,0.9995643496513367,0.0
5658,DBN1,0.9995643496513367,0.0
5659,HTATSF1,0.9995643496513367,0.0
5660,F2RL2,0.9995642304420471,0.0
5661,ERC2,0.9995642304420471,0.0
5662,CPN2,0.9995642304420471,0.0
5663,CNR2,0.9995641112327576,0.0
5664,OSCP1,0.9995641112327576,0.0
5665,ZNF22,0.999563992023468,0.0
5666,ZNF280B,0.999563992023468,0.0
5667,HFE,0.999563992023468,0.0
5668,PDE1A,0.999563992023468,0.0
5669,CLYBL,0.9995638728141785,0.0
5670,MROH2A,0.9995638728141785,0.0
5671,HSBP1,0.9995638728141785,0.0
5672,NTNG1,0.9995638728141785,0.0
5673,GLP2R,0.9995638728141785,0.0
5674,ZSWIM7,0.9995637536048889,0.0
5675,FAM180A,0.9995637536048889,0.0
5676,RPS6KB2,0.9995637536048889,0.0
5677,FZD8,0.9995637536048889,0.0
5678,PRTG,0.9995637536048889,0.0
5679,CD109,0.9995637536048889,1.0
5680,EEF1AKNMT,0.9995636343955994,0.0
5681,PDLIM3,0.9995635151863098,0.0
5682,RBMX,0.9995635151863098,0.0
5683,TNPO3,0.9995635151863098,0.0
5684,ARHGAP5,0.9995633959770203,0.0
5685,WTAP,0.9995633959770203,0.0
5686,PLEKHO2,0.9995633959770203,0.0
5687,AKAP10,0.9995632767677307,0.0
5688,XDH,0.9995632767677307,0.0
5689,RIN3,0.9995631575584412,0.0
5690,WIPI2,0.9995631575584412,0.0
5691,MRPS2,0.9995631575584412,0.0
5692,KXD1,0.9995630383491516,0.0
5693,SLC39A14,0.9995630383491516,0.0
5694,SLC7A10,0.9995630383491516,0.0
5695,DESI2,0.9995630383491516,0.0
5696,FAM81A,0.9995630383491516,0.0
5697,DTD2,0.9995630383491516,0.0
5698,ZNF589,0.9995629191398621,0.0
5699,AATF,0.9995629191398621,0.0
5700,MFSD13A,0.9995629191398621,1.0
5701,AGTR1,0.9995627999305725,0.0
5702,CSNK2A1,0.999562680721283,0.0
5703,ZBTB20,0.9995625615119934,0.0
5704,CRNN,0.9995625615119934,0.0
5705,HECW1,0.9995625615119934,0.0
5706,VPS13D,0.9995625615119934,0.0
5707,MKNK2,0.9995625615119934,0.0
5708,PIBF1,0.9995624423027039,1.0
5709,NCK2,0.9995624423027039,0.0
5710,EARS2,0.9995624423027039,0.0
5711,TBXA2R,0.9995623230934143,0.0
5712,SLC25A3,0.9995623230934143,0.0
5713,ASL,0.9995623230934143,0.0
5714,POGK,0.9995622038841248,0.0
5715,RS1,0.9995620846748352,0.0
5716,CALHM2,0.9995620846748352,0.0
5717,TM9SF2,0.9995620846748352,0.0
5718,HP1BP3,0.9995620846748352,0.0
5719,KIAA0895,0.9995620846748352,0.0
5720,ZNF302,0.9995620846748352,0.0
5721,CPQ,0.9995620846748352,0.0
5722,LBHD1,0.9995620846748352,0.0
5723,ZIC3,0.9995619654655457,0.0
5724,ZXDC,0.9995619654655457,0.0
5725,HOXD3,0.9995619654655457,0.0
5726,RALGAPB,0.9995619654655457,0.0
5727,ZNRF3,0.9995619654655457,0.0
5728,STMN3,0.9995619654655457,0.0
5729,GASK1B,0.9995619654655457,1.0
5730,CIZ1,0.9995618462562561,0.0
5731,ITPA,0.9995617270469666,0.0
5732,VPS35,0.9995617270469666,0.0
5733,ART4,0.9995617270469666,0.0
5734,LUM,0.9995617270469666,0.0
5735,SCN5A,0.999561607837677,0.0
5736,EIF2S3,0.999561607837677,0.0
5737,NPFFR2,0.999561607837677,0.0
5738,VASN,0.999561607837677,0.0
5739,FBXW11,0.9995614886283875,0.0
5740,NYAP1,0.9995614886283875,0.0
5741,CTH,0.9995614886283875,0.0
5742,KAT5,0.9995614886283875,0.0
5743,IER2,0.9995614886283875,0.0
5744,C11orf1,0.9995613694190979,0.0
5745,IRS1,0.9995613694190979,0.0
5746,CDKN1C,0.9995613694190979,0.0
5747,OTUD1,0.9995612502098083,0.0
5748,PLPP7,0.9995612502098083,0.0
5749,RB1CC1,0.9995611310005188,0.0
5750,RNF144A,0.9995611310005188,0.0
5751,LCOR,0.9995611310005188,0.0
5752,SCAF8,0.9995610117912292,0.0
5753,ZNF263,0.9995610117912292,0.0
5754,ASB12,0.9995610117912292,0.0
5755,ERICH3,0.9995608925819397,0.0
5756,MT-ATP8,0.9995607733726501,0.0
5757,MPL,0.9995607733726501,0.0
5758,ARID1B,0.9995607733726501,0.0
5759,AIDA,0.9995606541633606,0.0
5760,SLC16A10,0.9995606541633606,0.0
5761,SS18,0.999560534954071,0.0
5762,UBR3,0.999560534954071,0.0
5763,RP1,0.999560534954071,0.0
5764,TRIM46,0.9995604157447815,0.0
5765,GET3,0.9995604157447815,0.0
5766,NUDC,0.9995604157447815,0.0
5767,FBXW2,0.9995604157447815,0.0
5768,CPA2,0.9995604157447815,0.0
5769,UBP1,0.9995602965354919,0.0
5770,CD46,0.9995601773262024,0.0
5771,DAPK1,0.9995601773262024,0.0
5772,C21orf62,0.9995601773262024,0.0
5773,RBX1,0.9995600581169128,0.0
5774,SLC18A1,0.9995600581169128,0.0
5775,IDI1,0.9995600581169128,0.0
5776,MTCH2,0.9995600581169128,0.0
5777,UXS1,0.9995599389076233,0.0
5778,LYVE1,0.9995598196983337,0.0
5779,EFEMP1,0.9995598196983337,0.0
5780,ADRB3,0.9995598196983337,0.0
5781,TRMT61B,0.9995598196983337,0.0
5782,EEF2KMT,0.9995597004890442,0.0
5783,RNF222,0.9995595812797546,0.0
5784,PRB1,0.9995595812797546,0.0
5785,OLFML1,0.9995594620704651,0.0
5786,PPP1R1A,0.9995594620704651,0.0
5787,SLC25A35,0.9995593428611755,0.0
5788,GPAT3,0.9995593428611755,0.0
5789,TMEM14C,0.9995593428611755,0.0
5790,TRAPPC8,0.9995593428611755,0.0
5791,KRT32,0.9995593428611755,0.0
5792,BTBD19,0.9995593428611755,0.0
5793,GALNT5,0.999559223651886,0.0
5794,PTGS1,0.999559223651886,0.0
5795,ZNF771,0.999559223651886,0.0
5796,USP30,0.999559223651886,0.0
5797,F8,0.999559223651886,0.0
5798,VSIG2,0.999559223651886,0.0
5799,PTGES2,0.999559223651886,0.0
5800,RNF185,0.9995591044425964,0.0
5801,P2RY1,0.9995591044425964,0.0
5802,GATAD1,0.9995591044425964,0.0
5803,TMEM26,0.9995591044425964,0.0
5804,PDXK,0.9995589852333069,0.0
5805,CYTH2,0.9995589852333069,0.0
5806,CFAP221,0.9995589852333069,0.0
5807,SLC27A2,0.9995588660240173,0.0
5808,CTNNAL1,0.9995588660240173,0.0
5809,ZNF155,0.9995588660240173,0.0
5810,SCN7A,0.9995588660240173,0.0
5811,UBR1,0.9995587468147278,0.0
5812,RASGRF2,0.9995587468147278,0.0
5813,DAAM1,0.9995587468147278,0.0
5814,PRPF38B,0.9995587468147278,0.0
5815,DNAAF5,0.9995585083961487,0.0
5816,ZNF646,0.9995585083961487,0.0
5817,TRMT9B,0.9995585083961487,0.0
5818,CCDC125,0.9995585083961487,0.0
5819,IL33,0.9995583891868591,0.0
5820,RNMT,0.9995582699775696,0.0
5821,C20orf202,0.9995582699775696,0.0
5822,ZDHHC11,0.9995582699775696,0.0
5823,LRCH2,0.9995582699775696,0.0
5824,ARL5C,0.9995582699775696,1.0
5825,SGSM1,0.99955815076828,0.0
5826,RNF181,0.99955815076828,0.0
5827,COBL,0.99955815076828,0.0
5828,ADNP2,0.99955815076828,0.0
5829,LANCL3,0.99955815076828,0.0
5830,ZNF276,0.99955815076828,0.0
5831,GAPVD1,0.9995580315589905,0.0
5832,PRDM6,0.9995577931404114,0.0
5833,TRAF3IP1,0.9995577931404114,0.0
5834,ITIH2,0.9995577931404114,0.0
5835,GGT5,0.9995577931404114,0.0
5836,SMARCD1,0.9995577931404114,0.0
5837,SIRPB1,0.9995577931404114,0.0
5838,NBPF15,0.9995576739311218,0.0
5839,PLCG1,0.9995576739311218,0.0
5840,MDH2,0.9995576739311218,0.0
5841,ZNF322,0.9995575547218323,0.0
5842,VCPIP1,0.9995575547218323,0.0
5843,PMEL,0.9995575547218323,0.0
5844,ELMOD3,0.9995575547218323,0.0
5845,OMD,0.9995575547218323,0.0
5846,LYRM2,0.9995574355125427,0.0
5847,EXOC5,0.9995573163032532,0.0
5848,PAX9,0.9995571970939636,0.0
5849,ZFYVE1,0.9995571970939636,0.0
5850,FAM117B,0.9995571970939636,0.0
5851,SHMT1,0.9995571970939636,0.0
5852,FCSK,0.9995570778846741,0.0
5853,WSB2,0.9995570778846741,0.0
5854,UTP11,0.9995570778846741,0.0
5855,THY1,0.9995570778846741,0.0
5856,LAMB2,0.9995569586753845,0.0
5857,CDH22,0.9995569586753845,0.0
5858,UFM1,0.9995569586753845,0.0
5859,FDCSP,0.999556839466095,0.0
5860,DNAH9,0.999556839466095,0.0
5861,EML5,0.999556839466095,0.0
5862,TACC2,0.999556839466095,0.0
5863,PPIP5K2,0.9995567202568054,0.0
5864,VPS37A,0.9995567202568054,0.0
5865,ARHGEF17,0.9995567202568054,0.0
5866,ACOX2,0.9995566010475159,0.0
5867,PLEKHA5,0.9995566010475159,0.0
5868,ACSM5,0.9995564818382263,0.0
5869,HELB,0.9995564818382263,0.0
5870,NPY4R,0.9995563626289368,1.0
5871,MATN2,0.9995563626289368,0.0
5872,BPNT2,0.9995563626289368,0.0
5873,MYEF2,0.9995563626289368,0.0
5874,FASTK,0.9995563626289368,0.0
5875,PLEKHH1,0.9995563626289368,0.0
5876,NF1,0.9995563626289368,0.0
5877,GZMB,0.9995562434196472,0.0
5878,CYP1B1,0.9995561242103577,0.0
5879,SCAMP1,0.9995561242103577,0.0
5880,MMGT1,0.9995561242103577,0.0
5881,MTMR6,0.9995561242103577,0.0
5882,CALHM5,0.9995561242103577,0.0
5883,TMEM199,0.9995560050010681,0.0
5884,ATP5MC3,0.9995560050010681,0.0
5885,TSR1,0.9995560050010681,0.0
5886,LAMA2,0.9995560050010681,0.0
5887,LILRA1,0.9995560050010681,0.0
5888,GFER,0.9995560050010681,0.0
5889,LGMN,0.9995558857917786,0.0
5890,FAM149A,0.9995558857917786,0.0
5891,LHX3,0.9995558857917786,0.0
5892,PDK2,0.9995558857917786,0.0
5893,FBXO3,0.9995558857917786,0.0
5894,VSIG10L,0.999555766582489,0.0
5895,SNX11,0.999555766582489,0.0
5896,HOXD4,0.9995556473731995,0.0
5897,TGS1,0.9995556473731995,0.0
5898,TET1,0.9995556473731995,0.0
5899,KIAA0513,0.9995556473731995,0.0
5900,MYO5C,0.9995555281639099,0.0
5901,LHX6,0.9995555281639099,0.0
5902,CD22,0.9995555281639099,0.0
5903,CEP20,0.9995555281639099,0.0
5904,FAM171A2,0.9995554089546204,0.0
5905,NIPSNAP3B,0.9995554089546204,0.0
5906,ZNF264,0.9995554089546204,0.0
5907,TOX2,0.9995554089546204,0.0
5908,COX18,0.9995554089546204,0.0
5909,PAGE4,0.9995552897453308,0.0
5910,STAG2,0.9995552897453308,0.0
5911,USPL1,0.9995552897453308,0.0
5912,NR5A2,0.9995552897453308,0.0
5913,ZNF212,0.9995551705360413,0.0
5914,WDR45B,0.9995551705360413,0.0
5915,NXPH2,0.9995551705360413,0.0
5916,IGSF9B,0.9995550513267517,0.0
5917,TTPA,0.9995550513267517,0.0
5918,CREB5,0.9995550513267517,1.0
5919,BCL6B,0.9995549321174622,0.0
